b: 3	h: 7	v: 2073	approx: 10	i: 20
static_evaluation: 2073	parent: None	daughters: [1632, 9281, -2026]	depth: 0	interesting: 15	is_interesting: True	
static_evaluation: -2098	parent: 8165	daughters: []	depth: 7	interesting: 58	is_interesting: False	
static_evaluation: 3569	parent: 8165	daughters: []	depth: 7	interesting: 90	is_interesting: False	
static_evaluation: 7989	parent: 8165	daughters: []	depth: 7	interesting: 55	is_interesting: False	
static_evaluation: -210	parent: 480	daughters: []	depth: 6	interesting: 50	is_interesting: False	
static_evaluation: -221	parent: 480	daughters: []	depth: 6	interesting: 69	is_interesting: False	
static_evaluation: 5360	parent: 480	daughters: [-5259, 3196, -978]	depth: 6	interesting: 5	is_interesting: True	
static_evaluation: -5259	parent: 5360	daughters: []	depth: 7	interesting: 44	is_interesting: False	
static_evaluation: 3196	parent: 5360	daughters: []	depth: 7	interesting: 82	is_interesting: False	
static_evaluation: -978	parent: 5360	daughters: [1240]	depth: 7	interesting: 0	is_interesting: True	
static_evaluation: 1240	parent: -978	daughters: []	depth: 8	interesting: 70	is_interesting: False	
static_evaluation: 7351	parent: 480	daughters: []	depth: 6	interesting: 28	is_interesting: False	
static_evaluation: -7861	parent: 8817	daughters: [8097, 9439, 9815]	depth: 4	interesting: 75	is_interesting: True	
static_evaluation: 8097	parent: -7861	daughters: [-8033, -3641, 3395]	depth: 5	interesting: 73	is_interesting: True	
static_evaluation: -8033	parent: 8097	daughters: []	depth: 6	interesting: 21	is_interesting: False	
static_evaluation: -3641	parent: 8097	daughters: []	depth: 6	interesting: 31	is_interesting: False	
static_evaluation: 3395	parent: 8097	daughters: []	depth: 6	interesting: 90	is_interesting: False	
static_evaluation: 9439	parent: -7861	daughters: [-7766, -4702, -9010, -9145, -9037, 1563]	depth: 5	interesting: 15	is_interesting: True	
static_evaluation: -7766	parent: 9439	daughters: []	depth: 6	interesting: 62	is_interesting: False	
static_evaluation: -4702	parent: 9439	daughters: []	depth: 6	interesting: 22	is_interesting: False	
static_evaluation: -9010	parent: 9439	daughters: [9789, 9714, 9145]	depth: 6	interesting: 7	is_interesting: True	
static_evaluation: 9789	parent: -9010	daughters: []	depth: 7	interesting: 42	is_interesting: False	
static_evaluation: 9714	parent: -9010	daughters: [4190, 787, -9263]	depth: 7	interesting: 1	is_interesting: True	
static_evaluation: 4190	parent: 9714	daughters: []	depth: 8	interesting: 73	is_interesting: False	
static_evaluation: 787	parent: 9714	daughters: []	depth: 8	interesting: 71	is_interesting: False	
static_evaluation: -9263	parent: 9714	daughters: [9946, 9901, 9417]	depth: 8	interesting: 18	is_interesting: False	
static_evaluation: 9946	parent: -9263	daughters: []	depth: 9	interesting: 84	is_interesting: False	
static_evaluation: 9901	parent: -9263	daughters: []	depth: 9	interesting: 22	is_interesting: False	
static_evaluation: 9417	parent: -9263	daughters: []	depth: 9	interesting: 46	is_interesting: False	
static_evaluation: 9145	parent: -9010	daughters: []	depth: 7	interesting: 95	is_interesting: False	
static_evaluation: -9145	parent: 9439	daughters: []	depth: 6	interesting: 34	is_interesting: False	
static_evaluation: -9037	parent: 9439	daughters: []	depth: 6	interesting: 97	is_interesting: False	
static_evaluation: 1563	parent: 9439	daughters: []	depth: 6	interesting: 35	is_interesting: False	
static_evaluation: 9815	parent: -7861	daughters: [-9519, -5301, -1570]	depth: 5	interesting: 22	is_interesting: True	
static_evaluation: -9519	parent: 9815	daughters: []	depth: 6	interesting: 35	is_interesting: False	
static_evaluation: -5301	parent: 9815	daughters: [9890, 9615, 5690]	depth: 6	interesting: 5	is_interesting: True	
static_evaluation: 9890	parent: -5301	daughters: [1195, -7194, -9818]	depth: 7	interesting: 17	is_interesting: True	
static_evaluation: 1195	parent: 9890	daughters: []	depth: 8	interesting: 91	is_interesting: False	
static_evaluation: -7194	parent: 9890	daughters: []	depth: 8	interesting: 89	is_interesting: False	
static_evaluation: -9818	parent: 9890	daughters: []	depth: 8	interesting: 81	is_interesting: False	
static_evaluation: 9615	parent: -5301	daughters: []	depth: 7	interesting: 86	is_interesting: False	
static_evaluation: 5690	parent: -5301	daughters: [-5225, 372, 72]	depth: 7	interesting: 16	is_interesting: True	
static_evaluation: -5225	parent: 5690	daughters: [9016, 6808, 5462]	depth: 8	interesting: 14	is_interesting: False	
static_evaluation: 9016	parent: -5225	daughters: [-8989, 4217, -1169]	depth: 9	interesting: 12	is_interesting: False	
static_evaluation: -8989	parent: 9016	daughters: []	depth: 10	interesting: 85	is_interesting: False	
static_evaluation: 4217	parent: 9016	daughters: []	depth: 10	interesting: 45	is_interesting: False	
static_evaluation: -1169	parent: 9016	daughters: []	depth: 10	interesting: 34	is_interesting: False	
static_evaluation: 6808	parent: -5225	daughters: []	depth: 9	interesting: 96	is_interesting: False	
static_evaluation: 5462	parent: -5225	daughters: []	depth: 9	interesting: 98	is_interesting: False	
static_evaluation: 372	parent: 5690	daughters: []	depth: 8	interesting: 23	is_interesting: False	
static_evaluation: 72	parent: 5690	daughters: []	depth: 8	interesting: 27	is_interesting: False	
static_evaluation: -1570	parent: 9815	daughters: []	depth: 6	interesting: 46	is_interesting: False	
static_evaluation: -8410	parent: 8817	daughters: [9976, 9117, 8504]	depth: 4	interesting: 63	is_interesting: True	
static_evaluation: 9976	parent: -8410	daughters: [-9654, 8763, -7517]	depth: 5	interesting: 54	is_interesting: True	
static_evaluation: -9654	parent: 9976	daughters: [9995, 9952, 9930]	depth: 6	interesting: 4	is_interesting: True	
static_evaluation: 9995	parent: -9654	daughters: []	depth: 7	interesting: 52	is_interesting: False	
static_evaluation: 9952	parent: -9654	daughters: []	depth: 7	interesting: 37	is_interesting: False	
static_evaluation: 9930	parent: -9654	daughters: []	depth: 7	interesting: 98	is_interesting: False	
static_evaluation: 8763	parent: 9976	daughters: []	depth: 6	interesting: 94	is_interesting: False	
static_evaluation: -7517	parent: 9976	daughters: []	depth: 6	interesting: 50	is_interesting: False	
static_evaluation: 9117	parent: -8410	daughters: [-8948, -6210, -1179]	depth: 5	interesting: 48	is_interesting: True	
static_evaluation: -8948	parent: 9117	daughters: []	depth: 6	interesting: 85	is_interesting: False	
static_evaluation: -6210	parent: 9117	daughters: []	depth: 6	interesting: 66	is_interesting: False	
static_evaluation: -1179	parent: 9117	daughters: []	depth: 6	interesting: 44	is_interesting: False	
static_evaluation: 8504	parent: -8410	daughters: [-8641, -83, 2376]	depth: 5	interesting: 93	is_interesting: False	
static_evaluation: -8641	parent: 8504	daughters: []	depth: 6	interesting: 88	is_interesting: False	
static_evaluation: -83	parent: 8504	daughters: []	depth: 6	interesting: 42	is_interesting: False	
static_evaluation: 2376	parent: 8504	daughters: [9145, 5964, -2238]	depth: 6	interesting: 3	is_interesting: True	
static_evaluation: 9145	parent: 2376	daughters: []	depth: 7	interesting: 32	is_interesting: False	
static_evaluation: 5964	parent: 2376	daughters: []	depth: 7	interesting: 61	is_interesting: False	
static_evaluation: -2238	parent: 2376	daughters: []	depth: 7	interesting: 75	is_interesting: False	
static_evaluation: -8604	parent: 8817	daughters: [9856, 9443, 8863, 8818, 9522, 9294]	depth: 4	interesting: 8	is_interesting: True	
static_evaluation: 9856	parent: -8604	daughters: [3817, -3401, -9134, -9591, 7016, -9813]	depth: 5	interesting: 10	is_interesting: True	
static_evaluation: 3817	parent: 9856	daughters: []	depth: 6	interesting: 45	is_interesting: False	
static_evaluation: -3401	parent: 9856	daughters: [6524, 7214, 3504]	depth: 6	interesting: 15	is_interesting: True	
static_evaluation: 6524	parent: -3401	daughters: []	depth: 7	interesting: 51	is_interesting: False	
static_evaluation: 7214	parent: -3401	daughters: []	depth: 7	interesting: 61	is_interesting: False	
static_evaluation: 3504	parent: -3401	daughters: []	depth: 7	interesting: 56	is_interesting: False	
static_evaluation: -9134	parent: 9856	daughters: []	depth: 6	interesting: 93	is_interesting: False	
static_evaluation: -9591	parent: 9856	daughters: [9897, 9838, 9809]	depth: 6	interesting: 16	is_interesting: True	
static_evaluation: 9897	parent: -9591	daughters: [4045, 5530, -9860]	depth: 7	interesting: 8	is_interesting: True	
static_evaluation: 4045	parent: 9897	daughters: []	depth: 8	interesting: 81	is_interesting: False	
static_evaluation: 5530	parent: 9897	daughters: []	depth: 8	interesting: 64	is_interesting: False	
static_evaluation: -9860	parent: 9897	daughters: []	depth: 8	interesting: 57	is_interesting: False	
static_evaluation: 9838	parent: -9591	daughters: []	depth: 7	interesting: 73	is_interesting: False	
static_evaluation: 9809	parent: -9591	daughters: []	depth: 7	interesting: 100	is_interesting: False	
static_evaluation: 7016	parent: 9856	daughters: []	depth: 6	interesting: 100	is_interesting: False	
static_evaluation: -9813	parent: 9856	daughters: []	depth: 6	interesting: 49	is_interesting: False	
static_evaluation: 9443	parent: -8604	daughters: [-9190]	depth: 5	interesting: 34	is_interesting: True	
static_evaluation: -9190	parent: 9443	daughters: []	depth: 6	interesting: 26	is_interesting: False	
static_evaluation: 8863	parent: -8604	daughters: [9181, 8321, -8636]	depth: 5	interesting: 57	is_interesting: True	
static_evaluation: 9181	parent: 8863	daughters: [-8855, -2612, 1094]	depth: 6	interesting: 11	is_interesting: True	
static_evaluation: -8855	parent: 9181	daughters: []	depth: 7	interesting: 95	is_interesting: False	
static_evaluation: -2612	parent: 9181	daughters: []	depth: 7	interesting: 85	is_interesting: False	
static_evaluation: 1094	parent: 9181	daughters: []	depth: 7	interesting: 59	is_interesting: False	
static_evaluation: 8321	parent: 8863	daughters: [3587, 2153, -7894]	depth: 6	interesting: 19	is_interesting: True	
static_evaluation: 3587	parent: 8321	daughters: []	depth: 7	interesting: 40	is_interesting: False	
static_evaluation: 2153	parent: 8321	daughters: [4966, 9157, -2084]	depth: 7	interesting: 1	is_interesting: True	
static_evaluation: 4966	parent: 2153	daughters: []	depth: 8	interesting: 90	is_interesting: False	
static_evaluation: 9157	parent: 2153	daughters: []	depth: 8	interesting: 34	is_interesting: False	
static_evaluation: -2084	parent: 2153	daughters: []	depth: 8	interesting: 52	is_interesting: False	
static_evaluation: -7894	parent: 8321	daughters: [8089, 9899, 9345]	depth: 7	interesting: 13	is_interesting: True	
static_evaluation: 8089	parent: -7894	daughters: []	depth: 8	interesting: 83	is_interesting: False	
static_evaluation: 9899	parent: -7894	daughters: []	depth: 8	interesting: 34	is_interesting: False	
static_evaluation: 9345	parent: -7894	daughters: []	depth: 8	interesting: 23	is_interesting: False	
static_evaluation: -8636	parent: 8863	daughters: []	depth: 6	interesting: 36	is_interesting: False	
static_evaluation: 8818	parent: -8604	daughters: [-8658, 7548, 7223]	depth: 5	interesting: 87	is_interesting: False	
static_evaluation: -8658	parent: 8818	daughters: []	depth: 6	interesting: 74	is_interesting: False	
static_evaluation: 7548	parent: 8818	daughters: []	depth: 6	interesting: 50	is_interesting: False	
static_evaluation: 7223	parent: 8818	daughters: []	depth: 6	interesting: 32	is_interesting: False	
static_evaluation: 9522	parent: -8604	daughters: [-5495, -7238, -9395]	depth: 5	interesting: 83	is_interesting: False	
static_evaluation: -5495	parent: 9522	daughters: []	depth: 6	interesting: 100	is_interesting: False	
static_evaluation: -7238	parent: 9522	daughters: []	depth: 6	interesting: 32	is_interesting: False	
static_evaluation: -9395	parent: 9522	daughters: []	depth: 6	interesting: 53	is_interesting: False	
static_evaluation: 9294	parent: -8604	daughters: [-9274, 2931, 2115]	depth: 5	interesting: 85	is_interesting: False	
static_evaluation: -9274	parent: 9294	daughters: []	depth: 6	interesting: 52	is_interesting: False	
static_evaluation: 2931	parent: 9294	daughters: []	depth: 6	interesting: 72	is_interesting: False	
static_evaluation: 2115	parent: 9294	daughters: []	depth: 6	interesting: 95	is_interesting: False	
static_evaluation: -4266	parent: 8817	daughters: [6920, 6402, 6406, 9601, 4643]	depth: 4	interesting: 84	is_interesting: True	
static_evaluation: 6920	parent: -4266	daughters: [-2647, 2278, -6859]	depth: 5	interesting: 0	is_interesting: True	
static_evaluation: -2647	parent: 6920	daughters: []	depth: 6	interesting: 57	is_interesting: False	
static_evaluation: 2278	parent: 6920	daughters: []	depth: 6	interesting: 75	is_interesting: False	
static_evaluation: -6859	parent: 6920	daughters: []	depth: 6	interesting: 37	is_interesting: False	
static_evaluation: 6402	parent: -4266	daughters: [-6246, 5488, -1602]	depth: 5	interesting: 71	is_interesting: True	
static_evaluation: -6246	parent: 6402	daughters: []	depth: 6	interesting: 91	is_interesting: False	
static_evaluation: 5488	parent: 6402	daughters: []	depth: 6	interesting: 55	is_interesting: False	
static_evaluation: -1602	parent: 6402	daughters: []	depth: 6	interesting: 82	is_interesting: False	
static_evaluation: 6406	parent: -4266	daughters: [-1615, -3688, -3160, -6319]	depth: 5	interesting: 33	is_interesting: True	
static_evaluation: -1615	parent: 6406	daughters: []	depth: 6	interesting: 65	is_interesting: False	
static_evaluation: -3688	parent: 6406	daughters: []	depth: 6	interesting: 98	is_interesting: False	
static_evaluation: -3160	parent: 6406	daughters: []	depth: 6	interesting: 70	is_interesting: False	
static_evaluation: -6319	parent: 6406	daughters: []	depth: 6	interesting: 31	is_interesting: False	
static_evaluation: 9601	parent: -4266	daughters: [-9419]	depth: 5	interesting: 98	is_interesting: False	
static_evaluation: -9419	parent: 9601	daughters: []	depth: 6	interesting: 37	is_interesting: False	
static_evaluation: 4643	parent: -4266	daughters: [-4393, 7544, 8034]	depth: 5	interesting: 74	is_interesting: True	
static_evaluation: -4393	parent: 4643	daughters: []	depth: 6	interesting: 28	is_interesting: False	
static_evaluation: 7544	parent: 4643	daughters: []	depth: 6	interesting: 100	is_interesting: False	
static_evaluation: 8034	parent: 4643	daughters: []	depth: 6	interesting: 99	is_interesting: False	
static_evaluation: -7264	parent: 8817	daughters: [7696, 9659, 9423, 9951]	depth: 4	interesting: 59	is_interesting: True	
static_evaluation: 7696	parent: -7264	daughters: [2684, 9050, -7504]	depth: 5	interesting: 99	is_interesting: False	
static_evaluation: 2684	parent: 7696	daughters: []	depth: 6	interesting: 83	is_interesting: False	
static_evaluation: 9050	parent: 7696	daughters: []	depth: 6	interesting: 67	is_interesting: False	
static_evaluation: -7504	parent: 7696	daughters: []	depth: 6	interesting: 28	is_interesting: False	
static_evaluation: 9659	parent: -7264	daughters: [-2233, 1530, -9506]	depth: 5	interesting: 100	is_interesting: False	
static_evaluation: -2233	parent: 9659	daughters: [4477, 3973, 2460]	depth: 6	interesting: 0	is_interesting: True	
static_evaluation: 4477	parent: -2233	daughters: []	depth: 7	interesting: 90	is_interesting: False	
